step,ort_ref_loss,gvsoc_loss,abs_diff
170,0.154684,0.154685,1e-06
171,0.021937,0.021936,1e-06
172,1.429464,1.429464,0.0
173,0.010161,0.010161,0.0
174,0.12969,0.12969,0.0
175,0.321369,0.321369,0.0
176,0.051249,0.051249,0.0
177,0.389645,0.389645,0.0
178,0.008686,0.008686,0.0
179,0.023956,0.023956,0.0
180,0.026338,0.026338,0.0
181,1.107663,1.107664,1e-06
182,0.017117,0.017118,1e-06
183,1.080922,1.080922,0.0
184,0.467302,0.467302,0.0
185,0.200159,0.20016,1e-06
186,1.351912,1.351912,0.0
187,0.215503,0.215503,0.0
188,0.081564,0.081564,0.0
189,0.104652,0.104652,0.0
190,0.261274,0.261275,1e-06
191,0.016394,0.016394,0.0
192,1.072131,1.072131,0.0
193,0.173909,0.17391,1e-06
194,1.462988,1.462989,1e-06
195,0.055644,0.055644,0.0
196,0.143349,0.143349,0.0
197,0.479288,0.479288,0.0
198,0.465253,0.465253,0.0
199,0.042824,0.042824,0.0
200,0.255284,0.255284,0.0
201,0.017027,0.017026,1e-06
202,1.187029,1.18703,1e-06
203,0.308298,0.308298,0.0
204,1.353829,1.353829,0.0
205,0.014061,0.014061,0.0
206,0.208571,0.208571,0.0
207,1.425947,1.425948,1e-06
208,0.609796,0.609797,1e-06
209,0.078746,0.078746,0.0
210,0.143996,0.143996,0.0
211,0.583958,0.583958,0.0
212,0.015926,0.015926,0.0
213,0.157521,0.157521,0.0
214,0.369957,0.369957,0.0
215,0.194551,0.194551,0.0
216,0.135295,0.135296,1e-06
217,0.495932,0.495932,0.0
218,0.0173,0.017301,1e-06
219,0.314233,0.314233,0.0
220,0.816068,0.816068,0.0
221,0.092756,0.092756,0.0
222,0.348303,0.348303,0.0
223,1.427363,1.427363,0.0
224,0.148114,0.148114,0.0
225,0.015222,0.015222,0.0
226,1.372481,1.372481,0.0
227,0.009424,0.009424,0.0
228,0.138344,0.138344,0.0
229,0.301857,0.301857,0.0
230,0.052305,0.052305,0.0
231,0.328676,0.328676,0.0
232,0.00842,0.00842,0.0
233,0.024549,0.024549,0.0
234,0.024241,0.024241,0.0
235,0.933007,0.933008,1e-06
236,0.017605,0.017605,0.0
237,1.097701,1.097701,0.0
238,0.553558,0.553559,1e-06
239,0.238039,0.238039,0.0
240,1.410601,1.410601,0.0
241,0.210315,0.210315,0.0
242,0.078188,0.078188,0.0
243,0.11364,0.11364,0.0
244,0.253459,0.25346,1e-06
245,0.01539,0.015389,1e-06
246,1.090052,1.090052,0.0
247,0.171328,0.171328,0.0
248,1.418678,1.418679,1e-06
249,0.052818,0.052818,0.0
250,0.121481,0.121481,0.0
251,0.459302,0.459302,0.0
252,0.450748,0.450748,0.0
253,0.043769,0.043769,0.0
254,0.24404,0.24404,0.0
255,0.017427,0.017427,0.0
256,1.06325,1.06325,0.0
257,0.304563,0.304563,0.0
258,1.310619,1.310619,0.0
259,0.014217,0.014216,1e-06
260,0.246383,0.246384,1e-06
261,1.265271,1.265271,0.0
262,0.589862,0.589862,0.0
263,0.074139,0.074139,0.0
264,0.153254,0.153254,0.0
265,0.517895,0.517895,0.0
266,0.013689,0.01369,1e-06
267,0.150587,0.150587,0.0
268,0.357427,0.357427,0.0
269,0.198176,0.198176,0.0
270,0.119042,0.119042,0.0
271,0.492655,0.492655,0.0
272,0.017644,0.017644,0.0
273,0.300544,0.300544,0.0
274,0.839408,0.839409,1e-06
275,0.082572,0.082572,0.0
276,0.2879,0.2879,0.0
277,1.482084,1.482084,0.0
278,0.142505,0.142505,0.0
279,0.013029,0.013029,0.0
280,1.326955,1.326954,1e-06
281,0.008862,0.008862,0.0
282,0.142728,0.142728,0.0
283,0.285379,0.285379,0.0
284,0.046455,0.046455,0.0
285,0.292192,0.292192,0.0
286,0.008154,0.008154,0.0
287,0.024827,0.024827,0.0
288,0.022453,0.022453,0.0
289,0.829615,0.829616,1e-06
290,0.017779,0.017779,0.0
291,1.101406,1.101407,1e-06
292,0.477966,0.477966,0.0
293,0.262157,0.262157,0.0
294,1.386761,1.386761,0.0
295,0.203154,0.203154,0.0
296,0.075298,0.075298,0.0
297,0.119765,0.119766,1e-06
298,0.253418,0.253418,0.0
299,0.014564,0.014564,0.0
300,1.012889,1.012888,1e-06
301,0.167803,0.167803,0.0
302,1.406188,1.406188,0.0
303,0.049896,0.049896,0.0
304,0.142144,0.142144,0.0
305,0.431062,0.431061,1e-06
306,0.463945,0.463945,0.0
307,0.044085,0.044085,0.0
308,0.234392,0.234392,0.0
309,0.01758,0.01758,0.0
310,0.974969,0.97497,1e-06
311,0.301354,0.301354,0.0
312,1.321735,1.321735,0.0
313,0.014516,0.014516,0.0
314,0.266281,0.266281,0.0
315,1.129871,1.129871,0.0
316,0.592432,0.592433,1e-06
317,0.07008,0.07008,0.0
318,0.140967,0.140967,0.0
319,0.567032,0.567032,0.0
320,0.013985,0.013986,1e-06
321,0.145495,0.145495,0.0
322,0.337394,0.337394,0.0
323,0.194007,0.194007,0.0
324,0.124816,0.124816,0.0
325,0.494609,0.494609,0.0
326,0.01785,0.017849,1e-06
327,0.308656,0.308656,0.0
328,0.870626,0.870626,0.0
329,0.077502,0.077502,0.0
330,0.251175,0.251175,0.0
331,1.441311,1.441311,0.0
332,0.137138,0.137138,0.0
333,0.01051,0.01051,0.0
334,1.29533,1.295329,1e-06
335,0.008471,0.008471,0.0
336,0.142315,0.142315,0.0
337,0.272656,0.272656,0.0
338,0.04745,0.047451,1e-06
339,0.261619,0.261619,0.0
340,0.008065,0.008065,0.0
341,0.025188,0.025187,1e-06
342,0.020951,0.020951,0.0
343,0.766467,0.766467,0.0
344,0.018117,0.018117,0.0
345,1.113467,1.113467,0.0
346,0.560279,0.560279,0.0
347,0.277289,0.27729,1e-06
348,1.427939,1.427939,0.0
349,0.201385,0.201385,0.0
350,0.072516,0.072516,0.0
351,0.120414,0.120414,0.0
352,0.238165,0.238165,0.0
353,0.014047,0.014047,0.0
354,1.021651,1.021651,0.0
355,0.166535,0.166535,0.0
356,1.387098,1.387099,1e-06
357,0.047729,0.047729,0.0
358,0.117458,0.117458,0.0
359,0.420417,0.420416,1e-06
360,0.442392,0.442392,0.0
361,0.044851,0.044851,0.0
362,0.226203,0.226203,0.0
363,0.01785,0.017851,1e-06
364,0.913463,0.913463,0.0
365,0.300126,0.300126,0.0
366,1.272767,1.272766,1e-06
367,0.014543,0.014543,0.0
368,0.28194,0.28194,0.0
369,1.056654,1.056654,0.0
370,0.56726,0.567261,1e-06
371,0.06645,0.06645,0.0
372,0.146355,0.146355,0.0
373,0.499112,0.499111,1e-06
374,0.012377,0.012377,0.0
375,0.139811,0.139811,0.0
376,0.32916,0.32916,0.0
377,0.194152,0.194152,0.0
378,0.111939,0.111939,0.0
379,0.484484,0.484484,0.0
380,0.018045,0.018045,0.0
381,0.297333,0.297332,1e-06
382,0.881156,0.881157,1e-06
383,0.070373,0.070373,0.0
384,0.228722,0.228722,0.0
385,1.502395,1.502395,0.0
386,0.132487,0.132487,0.0
387,0.009661,0.009661,0.0
388,1.265499,1.265499,0.0
389,0.008091,0.008091,0.0
390,0.140024,0.140024,0.0
391,0.260572,0.260572,0.0
392,0.042604,0.042604,0.0
393,0.243505,0.243505,0.0
394,0.007871,0.007872,1e-06
395,0.025266,0.025266,0.0
396,0.019594,0.019594,0.0
397,0.727732,0.727733,1e-06
398,0.018136,0.018137,1e-06
399,1.113079,1.113079,0.0
400,0.479217,0.479218,1e-06
401,0.283477,0.283478,1e-06
402,1.396453,1.396453,0.0
403,0.195998,0.195998,0.0
404,0.0701,0.0701,0.0
405,0.120257,0.120257,0.0
406,0.23512,0.23512,0.0
407,0.01348,0.01348,0.0
408,0.951115,0.951115,0.0
409,0.163348,0.163348,0.0
410,1.386363,1.386363,0.0
411,0.045352,0.045352,0.0
412,0.13489,0.13489,0.0
413,0.399767,0.399767,0.0
414,0.450424,0.450424,0.0
415,0.045016,0.045016,0.0
416,0.218511,0.218511,0.0
417,0.017866,0.017866,0.0
418,0.865349,0.865349,0.0
419,0.29725,0.297251,1e-06
420,1.279069,1.279069,0.0
421,0.014746,0.014746,0.0
422,0.285988,0.285988,0.0
423,0.979121,0.979121,0.0
424,0.565814,0.565815,1e-06
425,0.063216,0.063216,0.0
426,0.133535,0.133535,0.0
427,0.542553,0.542553,0.0
428,0.012796,0.012796,0.0
429,0.135638,0.135638,0.0
430,0.312904,0.312904,0.0
431,0.188803,0.188803,0.0
432,0.117465,0.117465,0.0
433,0.481942,0.481942,0.0
434,0.01812,0.01812,0.0
435,0.304416,0.304416,0.0
436,0.901213,0.901213,0.0
437,0.066902,0.066902,0.0
438,0.212079,0.212079,0.0
439,1.461719,1.461719,0.0
440,0.127957,0.127957,0.0
441,0.008317,0.008317,0.0
442,1.243087,1.243086,1e-06
443,0.007783,0.007783,0.0
444,0.135684,0.135684,0.0
445,0.251348,0.251348,0.0
446,0.04352,0.04352,0.0
447,0.224754,0.224754,0.0
448,0.007792,0.007792,0.0
449,0.025453,0.025454,1e-06
450,0.018411,0.018411,0.0
451,0.701958,0.701958,0.0
452,0.018353,0.018353,0.0
453,1.122213,1.122213,0.0
454,0.559082,0.559083,1e-06
455,0.286277,0.286277,0.0
456,1.435087,1.435087,0.0
457,0.194106,0.194106,0.0
458,0.067759,0.067759,0.0
459,0.117357,0.117357,0.0
460,0.219244,0.219244,0.0
461,0.013082,0.013083,1e-06
462,0.960465,0.960464,1e-06
463,0.161716,0.161716,0.0
464,1.375167,1.375168,1e-06
465,0.043574,0.043574,0.0
466,0.110479,0.110479,0.0
467,0.392599,0.392599,0.0
468,0.427359,0.427359,0.0
469,0.045638,0.045638,0.0
470,0.211666,0.211666,0.0
471,0.018033,0.018033,0.0
472,0.829998,0.829999,1e-06
473,0.29559,0.29559,0.0
474,1.231497,1.231497,0.0
475,0.014675,0.014675,0.0
476,0.289972,0.289972,0.0
477,0.942197,0.942197,0.0
478,0.541965,0.541966,1e-06
479,0.060258,0.060258,0.0
480,0.13722,0.13722,0.0
481,0.478381,0.478381,0.0
482,0.011429,0.011429,0.0
483,0.130833,0.130833,0.0
484,0.306343,0.306343,0.0
485,0.187982,0.187982,0.0
486,0.105818,0.105818,0.0
487,0.469936,0.469936,0.0
488,0.018207,0.018208,1e-06
489,0.292894,0.292894,0.0
490,0.903269,0.90327,1e-06
491,0.061426,0.061426,0.0
492,0.200974,0.200974,0.0
493,1.52179,1.521789,1e-06
494,0.123997,0.123997,0.0
495,0.00788,0.00788,0.0
496,1.218883,1.218883,0.0
497,0.007452,0.007452,0.0
498,0.131439,0.131439,0.0
499,0.241795,0.241795,0.0
500,0.039391,0.039391,0.0
501,0.213831,0.213831,0.0
502,0.007595,0.007595,0.0
503,0.025396,0.025395,1e-06
504,0.017318,0.017318,0.0
505,0.684735,0.684736,1e-06
506,0.01826,0.01826,0.0
507,1.119354,1.119354,0.0
508,0.475353,0.475353,0.0
509,0.285029,0.285029,0.0
510,1.402604,1.402604,0.0
511,0.189148,0.189147,1e-06
512,0.065689,0.065689,0.0
513,0.115103,0.115103,0.0
514,0.216458,0.216458,0.0
515,0.012584,0.012584,0.0
516,0.900847,0.900847,0.0
517,0.158287,0.158287,0.0
518,1.376911,1.376911,0.0
519,0.041567,0.041568,1e-06
520,0.126041,0.126041,0.0
521,0.375661,0.375661,0.0
522,0.433012,0.433011,1e-06
523,0.04569,0.04569,0.0
524,0.205013,0.205013,0.0
525,0.017947,0.017947,0.0
526,0.799365,0.799366,1e-06
527,0.292083,0.292083,0.0
528,1.237231,1.237231,0.0
529,0.014805,0.014805,0.0
530,0.287694,0.287694,0.0
531,0.889598,0.889598,0.0
532,0.540429,0.54043,1e-06
533,0.057592,0.057592,0.0
534,0.125105,0.125105,0.0
535,0.518611,0.518611,0.0
536,0.011815,0.011815,0.0
537,0.127291,0.12729,1e-06
538,0.292251,0.292251,0.0
539,0.182572,0.182572,0.0
540,0.110523,0.110523,0.0
541,0.466119,0.466119,0.0
542,0.01819,0.01819,0.0
543,0.298435,0.298435,0.0
544,0.915836,0.915836,0.0
545,0.058837,0.058837,0.0
546,0.191042,0.191042,0.0
547,1.478709,1.478709,0.0
548,0.12008,0.12008,0.0
549,0.006981,0.006981,0.0
550,1.199556,1.199556,0.0
551,0.007163,0.007164,1e-06
552,0.126454,0.126454,0.0
553,0.234697,0.234697,0.0
554,0.040221,0.040221,0.0
555,0.200404,0.200404,0.0
556,0.007492,0.007492,0.0
557,0.025464,0.025464,0.0
558,0.01635,0.01635,0.0
559,0.671558,0.671559,1e-06
560,0.018391,0.018392,1e-06
561,1.126818,1.126818,0.0
562,0.553841,0.553842,1e-06
563,0.283471,0.283471,0.0
564,1.441404,1.441404,0.0
565,0.186793,0.186792,1e-06
566,0.063671,0.063671,0.0
567,0.111429,0.111429,0.0
568,0.202475,0.202475,0.0
569,0.012212,0.012212,0.0
570,0.913257,0.913257,0.0
571,0.156295,0.156295,0.0
572,1.367582,1.367583,1e-06
573,0.04007,0.04007,0.0
574,0.102989,0.102989,0.0
575,0.37007,0.370069,1e-06
576,0.410645,0.410645,0.0
577,0.046201,0.046201,0.0
578,0.19901,0.19901,0.0
579,0.018039,0.018039,0.0
580,0.775971,0.775971,0.0
581,0.289838,0.289837,1e-06
582,1.192516,1.192516,0.0
583,0.014666,0.014665,1e-06
584,0.287363,0.287363,0.0
585,0.868909,0.868909,0.0
586,0.519096,0.519097,1e-06
587,0.055114,0.055114,0.0
588,0.128005,0.128005,0.0
589,0.458977,0.458976,1e-06
590,0.010583,0.010582,1e-06
591,0.123128,0.123127,1e-06
592,0.286604,0.286603,1e-06
593,0.181417,0.181417,0.0
594,0.099794,0.099794,0.0
595,0.454112,0.454112,0.0
596,0.018202,0.018202,0.0
597,0.28676,0.28676,0.0
598,0.912584,0.912584,0.0
599,0.054419,0.054419,0.0
600,0.183935,0.183934,1e-06
601,1.536827,1.536826,1e-06
602,0.116638,0.116638,0.0
603,0.006701,0.006701,0.0
604,1.177342,1.177342,0.0
605,0.006851,0.006851,0.0
606,0.122188,0.122187,1e-06
607,0.226764,0.226764,0.0
608,0.036635,0.036635,0.0
609,0.192759,0.192759,0.0
610,0.00728,0.00728,0.0
611,0.025314,0.025314,0.0
612,0.015448,0.015448,0.0
613,0.661836,0.661836,0.0
614,0.018219,0.018219,0.0
615,1.122399,1.122399,0.0
616,0.469077,0.469077,0.0
617,0.279923,0.279924,1e-06
618,1.409158,1.409158,0.0
619,0.182159,0.182158,1e-06
620,0.061859,0.061859,0.0
621,0.108808,0.108808,0.0
622,0.200677,0.200677,0.0
623,0.011738,0.011737,1e-06
624,0.863214,0.863214,0.0
625,0.152744,0.152744,0.0
626,1.368882,1.368883,1e-06
627,0.038351,0.038351,0.0
628,0.117321,0.117321,0.0
629,0.355419,0.355418,1e-06
630,0.415118,0.415118,0.0
631,0.046167,0.046166,1e-06
632,0.193104,0.193104,0.0
633,0.017881,0.017881,0.0
634,0.753911,0.753911,0.0
635,0.285883,0.285882,1e-06
636,1.198697,1.198698,1e-06
637,0.014743,0.014743,0.0
638,0.283211,0.283211,0.0
639,0.828371,0.828371,0.0
640,0.518401,0.518402,1e-06
641,0.052859,0.052859,0.0
642,0.116943,0.116943,0.0
643,0.496908,0.496908,0.0
644,0.010904,0.010904,0.0
645,0.120041,0.120041,0.0
646,0.274094,0.274094,0.0
647,0.1762,0.1762,0.0
648,0.103803,0.103803,0.0
649,0.450174,0.450174,0.0
650,0.018119,0.018119,0.0
651,0.291086,0.291086,0.0
652,0.920218,0.920218,0.0
653,0.052397,0.052397,0.0
654,0.176734,0.176734,0.0
655,1.491651,1.491651,0.0
656,0.113191,0.113191,0.0
657,0.006023,0.006023,0.0
658,1.159018,1.159018,0.0
659,0.006572,0.006572,0.0
660,0.117567,0.117567,0.0
661,0.221099,0.221099,0.0
662,0.037383,0.037383,0.0
663,0.182209,0.182209,0.0
664,0.007154,0.007154,0.0
665,0.025299,0.0253,1e-06
666,0.014641,0.014641,0.0
667,0.653222,0.653222,0.0
668,0.01829,0.01829,0.0
669,1.128837,1.128837,0.0
670,0.546613,0.546613,0.0
671,0.277148,0.277148,0.0
672,1.448232,1.448232,0.0
673,0.179529,0.179529,0.0
674,0.060086,0.060086,0.0
675,0.105254,0.105254,0.0
676,0.188781,0.188781,0.0
677,0.011375,0.011374,1e-06
678,0.878224,0.878223,1e-06
679,0.150602,0.150602,0.0
680,1.359531,1.359532,1e-06
681,0.037072,0.037073,1e-06
682,0.095863,0.095863,0.0
683,0.350735,0.350734,1e-06
684,0.394143,0.394143,0.0
685,0.04659,0.04659,0.0
686,0.187758,0.187758,0.0
687,0.017919,0.01792,1e-06
688,0.736748,0.736749,1e-06
689,0.283319,0.283319,0.0
690,1.156867,1.156866,1e-06
691,0.014556,0.014555,1e-06
692,0.281463,0.281463,0.0
693,0.815967,0.815968,1e-06
694,0.499417,0.499418,1e-06
695,0.050741,0.050741,0.0
696,0.119421,0.119421,0.0
697,0.441459,0.441459,0.0
698,0.009778,0.009778,0.0
699,0.11637,0.11637,0.0
700,0.269107,0.269107,0.0
701,0.174913,0.174913,0.0
702,0.093965,0.093965,0.0
703,0.438779,0.438779,0.0
704,0.018079,0.018079,0.0
705,0.279608,0.279608,0.0
706,0.913753,0.913754,1e-06
707,0.04873,0.04873,0.0
708,0.17133,0.17133,0.0
709,1.548112,1.548112,0.0
710,0.110153,0.110153,0.0
711,0.005816,0.005816,0.0
712,1.137641,1.13764,1e-06
713,0.006276,0.006276,0.0
714,0.113749,0.113749,0.0
715,0.214277,0.214277,0.0
716,0.034226,0.034226,0.0
717,0.176327,0.176327,0.0
718,0.006933,0.006933,0.0
719,0.025087,0.025087,0.0
720,0.013885,0.013885,0.0
721,0.64637,0.646371,1e-06
722,0.018062,0.018062,0.0
723,1.12337,1.12337,0.0
724,0.461695,0.461695,0.0
725,0.273094,0.273094,0.0
726,1.416332,1.416332,0.0
727,0.175274,0.175274,0.0
728,0.058475,0.058475,0.0
729,0.102768,0.102768,0.0
730,0.187819,0.187819,0.0
731,0.010918,0.010918,0.0
732,0.835339,0.835338,1e-06
733,0.147091,0.147091,0.0
734,1.359694,1.359694,0.0
735,0.035583,0.035583,0.0
736,0.109274,0.109274,0.0
737,0.337749,0.337748,1e-06
738,0.397949,0.397949,0.0
739,0.04649,0.04649,0.0
740,0.18247,0.18247,0.0
741,0.017711,0.017711,0.0
742,0.719488,0.719489,1e-06
743,0.279188,0.279188,0.0
744,1.16364,1.16364,0.0
745,0.014594,0.014595,1e-06
746,0.276962,0.276962,0.0
747,0.782107,0.782107,0.0
748,0.499637,0.499638,1e-06
749,0.048799,0.048799,0.0
750,0.10943,0.10943,0.0
751,0.477528,0.477527,1e-06
752,0.01004,0.01004,0.0
753,0.113632,0.113632,0.0
754,0.257901,0.2579,1e-06
755,0.169957,0.169957,0.0
756,0.097461,0.097461,0.0
757,0.43509,0.43509,0.0
758,0.017948,0.017949,1e-06
759,0.283081,0.283081,0.0
760,0.918156,0.918157,1e-06
761,0.04711,0.04711,0.0
762,0.165504,0.165504,0.0
763,1.501481,1.501481,0.0
764,0.107082,0.107082,0.0
765,0.005274,0.005275,1e-06
766,1.119746,1.119746,0.0
767,0.006009,0.00601,1e-06
768,0.109659,0.109659,0.0
769,0.209649,0.209649,0.0
770,0.034901,0.034901,0.0
771,0.167589,0.167589,0.0
772,0.006792,0.006793,1e-06
773,0.025014,0.025013,1e-06
774,0.013204,0.013204,0.0
775,0.639609,0.63961,1e-06
776,0.018089,0.018089,0.0
777,1.129139,1.129139,0.0
778,0.53842,0.53842,0.0
779,0.270124,0.270125,1e-06
780,1.455374,1.455373,1e-06
781,0.172557,0.172556,1e-06
782,0.056897,0.056897,0.0
783,0.099531,0.099531,0.0
784,0.177633,0.177633,0.0
785,0.010566,0.010566,0.0
786,0.851982,0.851982,0.0
787,0.144955,0.144955,0.0
788,1.349877,1.349877,0.0
789,0.034481,0.034481,0.0
790,0.089356,0.089356,0.0
791,0.333698,0.333697,1e-06
792,0.378494,0.378494,0.0
793,0.046842,0.046842,0.0
794,0.177682,0.177682,0.0
795,0.017709,0.017709,0.0
796,0.705993,0.705994,1e-06
797,0.276533,0.276533,0.0
798,1.124394,1.124394,0.0
799,0.014374,0.014374,0.0
800,0.274792,0.274792,0.0
801,0.774506,0.774506,0.0
802,0.482579,0.482579,0.0
803,0.046962,0.046962,0.0
804,0.111638,0.111638,0.0
805,0.425721,0.42572,1e-06
806,0.009011,0.009011,0.0
807,0.110356,0.110356,0.0
808,0.253461,0.253461,0.0
809,0.168632,0.168632,0.0
810,0.088482,0.088481,1e-06
811,0.424455,0.424455,0.0
812,0.017871,0.017871,0.0
813,0.272047,0.272047,0.0
814,0.909825,0.909826,1e-06
815,0.044008,0.044008,0.0
816,0.160992,0.160992,0.0
817,1.556675,1.556675,0.0
818,0.104371,0.104371,0.0
819,0.005108,0.005108,0.0
820,1.098948,1.098948,0.0
821,0.005733,0.005733,0.0
822,0.106315,0.106315,0.0
823,0.203629,0.203629,0.0
824,0.032094,0.032094,0.0
825,0.162793,0.162793,0.0
826,0.006571,0.006571,0.0
827,0.024759,0.024759,0.0
828,0.012564,0.012564,0.0
829,0.634006,0.634007,1e-06
830,0.017822,0.017822,0.0
831,1.122939,1.12294,1e-06
832,0.453847,0.453847,0.0
833,0.26612,0.26612,0.0
834,1.423754,1.423754,0.0
835,0.168708,0.168707,1e-06
836,0.055449,0.055449,0.0
837,0.097281,0.097281,0.0
838,0.177233,0.177233,0.0
839,0.010133,0.010133,0.0
840,0.814248,0.814248,0.0
841,0.141583,0.141583,0.0
842,1.348931,1.348932,1e-06
843,0.033178,0.033178,0.0
844,0.102013,0.102013,0.0
845,0.322039,0.322039,0.0
846,0.381865,0.381865,0.0
847,0.04669,0.04669,0.0
848,0.172927,0.172926,1e-06
849,0.017465,0.017465,0.0
850,0.691729,0.691729,0.0
851,0.272412,0.272411,1e-06
852,1.131683,1.131683,0.0
853,0.014385,0.014384,1e-06
854,0.270404,0.270404,0.0
855,0.744796,0.744796,0.0
856,0.483573,0.483574,1e-06
857,0.045268,0.045268,0.0
858,0.102634,0.102634,0.0
859,0.46019,0.46019,0.0
